Property_Name,Address,Prefix,Price,Sql_m2,Property Type,Property ID,Title,Location,Image,Url
"3 Bed, 3 Bath Shophouse for Sale in Sala Kamraeuk","Dabest Properties , Sala Kamraeuk, Siem Reap, Siem Reap",For sale,"$250,000","$2,717/m²",Shophouse,DABEST SRV934,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest  Properties '}, 'name': 'Dabest  Properties ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 13.35, 'longitude': 103.86, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest  Properties '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-6-of-6-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-4-of-6-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-1-of-6-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-2-of-6-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-3-of-6-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/sala-kamraeuk/dabest-properties-198228/
Villa for Sale & Rent in Boeung Kak 1,"Boeung Kak 1, Toul Kork, Phnom Penh",For sale,"$2,600,000","$3,000/m²",Villa,3 weeks ago,198214,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Toul Kork'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.582116890644379, 'longitude': 104.90156845169503, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Toul Kork'}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/390db426-be29-45e6-aebf-af18a70eff7d-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/b394f96f-11b3-4492-97b4-79b8123514f0-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/1dae4da6-c0d1-4c84-9662-a8a04d765419-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/4a9ecd32-f180-4c75-83c3-b47336c4e4ff-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/8b58ed45-a5cd-4461-91c5-236e88d7d0b0-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/boeung-kak-1/villa-198214/
"4 Bed, 5 Bath Twin Villa for Sale in Prey Sa","Dabest Properties , Prey Sa, Dangkao, Phnom Penh",For sale,"$305,000",,Terrace,DABEST PPV11,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Dangkao', 'streetAddress': 'Dabest  Properties '}, 'name': 'Dabest  Properties ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.48, 'longitude': 104.9, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Dangkao', 'streetAddress': 'Dabest  Properties '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-1-of-11-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-5-of-11-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-10-of-11-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-2-of-11-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-3-of-11-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/prey-sa/dabest-properties-198198/
"4 Bed, 5 Bath Shophouse for Sale in Prey Sa","Prey Sa, Dangkao, Phnom Penh",For sale,"$195,000",,Shophouse,KEY-142-014147,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Dangkao', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.48, 'longitude': 104.9, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Dangkao', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-17_09-05-33-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-17_09-05-32-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-17_09-05-32-2-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-17_09-05-26-2-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/photo_2021-12-17_09-05-26-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/prey-sa/4-bed-5-bath-shophouse-198194/
"4 Bed, 5 Bath House for Sale in Tuek Thla","Tuek Thla, Sen Sok, Phnom Penh",For sale,"$89,000",,House,198175,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Sen Sok', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.55, 'longitude': 104.89, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Sen Sok', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03276-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03278-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03279-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03280-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.89,11.55)/104.89,11.55,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/tuek-thla/4-bed-5-bath-house-198175/
"5 Bed, 6 Bath Twin Villa for Sale in Chaom Chau 1","Chaom Chau 1, Por Sen Chey, Phnom Penh",For sale,"$228,000",,Terrace,KEY-19-008791,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Por Sen Chey', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 60.177595, 'longitude': 24.950797, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Por Sen Chey', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/8791_photo-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/8791_photo_1-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/8791_photo_2-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/8791_photo_3-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/8791_photo_4-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/chaom-chau-1/5-bed-6-bath-twin-villa-198161/
11 Bed Villa for Sale & Rent in Mittapheap,"Mittapheap, 7 Makara, Phnom Penh",For sale,"$5,000,000",,Villa,KEY-26-014109,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': '7 Makara', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.55, 'longitude': 104.93, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': '7 Makara', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/14109_photo-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/14109_photo_1-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/14109_photo_2-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/14109_photo_3-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/14109_photo_4-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/mittapheap/11-bed-villa-198134/
"4 Bed, 5 Bath Twin Villa for Sale in Russey Keo","Russey Keo, Phnom Penh",For sale,"$350,000",,Terrace,4 weeks ago,197962,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Russey Keo'}, 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.61247, 'longitude': 104.86881, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Russey Keo'}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/197962-197962_100455445-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/197962-197962_100455463-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/197962-197962_100455453_pRWyEoO-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/197962-197962_100455458-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/197962-197962_100455469-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/russey-keo/4-bed-5-bath-twin-villa-197962/
"2 Bed, 2 Bath Shophouse for Sale in Sala Kamraeuk","Dabest Properties , Sala Kamraeuk, Siem Reap, Siem Reap",For sale,"$250,000","$2,976/m²",Shophouse,DABEST SRV955,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest  Properties '}, 'name': 'Dabest  Properties ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 13.35, 'longitude': 103.86, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Siem Reap', 'addressLocality': 'Siem Reap', 'streetAddress': 'Dabest  Properties '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-10-of-10-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-1-of-10-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-2-of-10-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-3-of-10-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/untitled-4-of-10-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/sala-kamraeuk/dabest-properties-197903/
"3 Bed, 2 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$85,000",,House,197866,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03001-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc03003-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02998-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02999-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/3-bed-2-bath-house-197866/
"3 Bed, 2 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$70,000",,House,197864,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02993-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02994-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02994-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02996-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/3-bed-2-bath-house-197864/
"2 Bed, 3 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$85,000",,House,197863,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02987-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02988-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02989-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/2-bed-3-bath-house-197863/
"2 Bed, 3 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$100,000",,House,197860,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02971-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02974-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02975-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/2-bed-3-bath-house-197860/
"2 Bed, 3 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$90,000",,House,197859,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02958-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02960-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02961-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02963-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02965-thumbnail-400x300-70.jpeg']",https://www.realestate.com.kh/buy/chbar-ampov-i/2-bed-3-bath-house-197859/
"2 Bed, 2 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$60,000",,House,197858,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02951-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02954-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02947-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02948-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/2-bed-2-bath-house-197858/
"3 Bed, 2 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$68,000",,House,197857,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02944-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02938_RQk03Eu-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02939_gSdyFrz-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/3-bed-2-bath-house-197857/
"3 Bed, 2 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$75,000",,House,197856,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02935-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02938-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02939-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/3-bed-2-bath-house-197856/
"2 Bed, 2 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$75,000",,House,197855,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02928-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02930-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02933-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02934-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/2-bed-2-bath-house-197855/
"3 Bed, 5 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$110,000",,House,197854,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02918-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02921-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02922-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02925-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/3-bed-5-bath-house-197854/
"6 Bed, 5 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$140,000",,House,197853,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02912-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02910-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02911-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/6-bed-5-bath-house-197853/
"3 Bed, 2 Bath House for Sale in Chbar Ampov I","Chbar Ampov I, Chbar Ampov, Phnom Penh",For sale,"$73,000",,House,197851,Hard Title,"{'@context': 'http://schema.org', '@type': 'Residence', 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}, 'name': ' ', 'geo': {'@type': 'GeoCoordinates', 'latitude': 11.52, 'longitude': 104.95, 'address': {'@type': 'PostalAddress', 'addressRegion': 'Phnom Penh', 'addressLocality': 'Chbar Ampov', 'streetAddress': ' '}}}","['https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02903-edited-thumbnail-750x562-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02905-edited-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02906_Rou8goW-thumbnail-400x300-70.jpeg', 'https://images.realestate.com.kh/__sized__/listings/2021-12/dsc02899_UPSTrtb-thumbnail-400x300-70.jpeg', 'https://api.mapbox.com/styles/v1/mapbox/streets-v11/static/pin-l+3FB1CE(104.95,11.52)/104.95,11.52,11/600x400?access_token=pk.eyJ1IjoiZGNnbWFwIiwiYSI6ImNrN3d4eG1wMDA2NXQzZXBhaWVrNnVidnQifQ.F8Xcd5VErSP2XWSW-40fzw']",https://www.realestate.com.kh/buy/chbar-ampov-i/3-bed-2-bath-house-197851/
